par_state,par_county,kid_race,par_pctile,shrunk_xkid_delinq90_02020,county_name
26,11,Pooled,50,.4511080061264272,Arenac
26,11,White,25,.5463,Arenac
26,11,Hispanic,25,.5963000000000001,Arenac
26,11,AIAN,-9,.6216,Arenac
26,11,Hispanic,75,.3074,Arenac
26,11,White,-9,.4562555555555556,Arenac
26,11,Pooled,-9,.4615979253112033,Arenac
26,11,Pooled,25,.5522308270676691,Arenac
26,11,AIAN,50,.6215999999999999,Arenac
26,11,AIAN,25,.6935,Arenac
26,11,AIAN,75,.5497,Arenac
26,11,White,75,.3437,Arenac
26,11,White,50,.445,Arenac
26,11,Hispanic,50,.45185,Arenac
26,11,Pooled,75,.3499851851851852,Arenac
26,11,Hispanic,-9,.45185,Arenac
26,13,AIAN,25,.732,Baraga
26,13,White,75,.2662,Baraga
26,13,White,25,.4856,Baraga
26,13,White,50,.3759,Baraga
26,13,Pooled,75,.2925219512195122,Baraga
26,13,AIAN,50,.634,Baraga
26,13,Pooled,25,.5122378378378378,Baraga
26,13,Pooled,-9,.3967461538461539,Baraga
26,13,Pooled,50,.402379894528675,Baraga
26,13,White,-9,.3696314285714285,Baraga
26,13,AIAN,-9,.634,Baraga
26,13,AIAN,75,.536,Baraga
26,15,White,50,.4478,Barry
26,15,Pooled,50,.4505985635359115,Barry
26,15,Black,75,.5106000000000001,Barry
26,15,White,75,.344,Barry
26,15,Black,25,.7599,Barry
26,15,Hispanic,75,.4423,Barry
26,15,Asian,75,.4037,Barry
26,15,Pooled,25,.5534466666666666,Barry
26,15,AIAN,25,.4823,Barry
26,15,Asian,50,.41625,Barry
26,15,White,-9,.4260744186046511,Barry
26,15,Hispanic,-9,.5199,Barry
26,15,Black,-9,.6352500000000001,Barry
26,15,Pooled,75,.3477504604051565,Barry
26,15,Hispanic,25,.6266,Barry
26,15,Asian,-9,.41625,Barry
26,15,AIAN,50,.4194,Barry
26,15,White,25,.5516,Barry
26,15,AIAN,-9,.4194,Barry
26,15,Asian,25,.4288,Barry
26,15,AIAN,75,.3565,Barry
26,15,Hispanic,50,.5344500000000001,Barry
26,15,Black,50,.6352500000000001,Barry
26,15,Pooled,-9,.4297555924695459,Barry
26,17,Asian,75,.286,Bay
26,17,Asian,25,.3674,Bay
26,17,Hispanic,-9,.5783571428571428,Bay
26,17,Hispanic,75,.508,Bay
26,17,Black,75,.636,Bay
26,17,AIAN,75,.4775,Bay
26,17,Black,25,.8094,Bay
26,17,AIAN,25,.6899,Bay
26,17,Pooled,-9,.4196874837027379,Bay
26,17,White,25,.5468,Bay
26,17,White,50,.4340499999999999,Bay
26,17,White,-9,.4044631205673758,Bay
26,17,Hispanic,50,.5670999999999999,Bay
26,17,Black,50,.7227,Bay
26,17,Pooled,25,.559940404040404,Bay
26,17,Hispanic,25,.6262,Bay
26,17,AIAN,50,.5837,Bay
26,17,Pooled,75,.331059574468085,Bay
26,17,Pooled,50,.4454999892542445,Bay
26,17,Asian,-9,.3267,Bay
26,17,AIAN,-9,.5837,Bay
26,17,Asian,50,.3267,Bay
26,17,White,75,.3213,Bay
26,17,Black,-9,.7528565217391305,Bay
26,19,AIAN,50,.8288500000000001,Benzie
26,19,AIAN,25,.7739,Benzie
26,19,Black,-9,.52715,Benzie
26,19,Black,25,.6784,Benzie
26,19,Hispanic,75,.5377999999999999,Benzie
26,19,Pooled,50,.4242833036244801,Benzie
26,19,Pooled,75,.3276352941176471,Benzie
26,19,Hispanic,25,.7702,Benzie
26,19,AIAN,75,.8838,Benzie
26,19,Hispanic,50,.6539999999999999,Benzie
26,19,Hispanic,-9,.6539999999999999,Benzie
26,19,Black,75,.3759,Benzie
26,19,White,-9,.3958825,Benzie
26,19,White,25,.4906,Benzie
26,19,Black,50,.52715,Benzie
26,19,Pooled,-9,.4316369565217391,Benzie
26,19,Pooled,25,.5209313131313131,Benzie
26,19,White,75,.283,Benzie
26,19,AIAN,-9,.8288500000000001,Benzie
26,19,White,50,.3868,Benzie
26,21,Black,50,.7497499999999999,Berrien
26,21,Hispanic,25,.6282,Berrien
26,21,White,75,.3086,Berrien
26,21,Hispanic,50,.5346,Berrien
26,21,Asian,25,.3473,Berrien
26,21,White,50,.4263,Berrien
26,21,Black,-9,.8068233082706767,Berrien
26,21,Hispanic,-9,.5550413793103448,Berrien
26,21,AIAN,50,.6296999999999999,Berrien
26,21,Asian,50,.3076,Berrien
26,21,Hispanic,75,.441,Berrien
26,21,Asian,-9,.2914259259259259,Berrien
26,21,AIAN,-9,.6296999999999999,Berrien
26,21,Pooled,25,.6355713242009132,Berrien
26,21,AIAN,25,.7169,Berrien
26,21,Black,75,.6625,Berrien
26,21,Pooled,75,.3331219224283305,Berrien
26,21,White,-9,.402225,Berrien
26,21,Black,25,.837,Berrien
26,21,White,25,.544,Berrien
26,21,Asian,75,.2679,Berrien
26,21,Pooled,50,.4843466233146219,Berrien
26,21,AIAN,75,.5425,Berrien
26,21,Pooled,-9,.4783135466900482,Berrien
26,23,Pooled,75,.3701980797636632,Branch
26,23,Asian,25,.4634,Branch
26,23,Black,75,.3699,Branch
26,23,Hispanic,25,.6444,Branch
26,23,Hispanic,75,.5021,Branch
26,23,AIAN,25,.6435999999999999,Branch
26,23,AIAN,75,.5815,Branch
26,23,Pooled,25,.6077739628040058,Branch
26,23,Pooled,50,.4889860212838345,Branch
26,23,Hispanic,50,.57325,Branch
26,23,Asian,75,.3207,Branch
26,23,Pooled,-9,.4908852470930233,Branch
26,23,Black,50,.5407,Branch
26,23,White,75,.3655,Branch
26,23,AIAN,-9,.61255,Branch
26,23,Asian,50,.39205,Branch
26,23,White,-9,.4881076923076923,Branch
26,23,Black,-9,.5407,Branch
26,23,Hispanic,-9,.5783321428571429,Branch
26,23,Asian,-9,.39205,Branch
26,23,White,50,.48625,Branch
26,23,Black,25,.7115,Branch
26,23,White,25,.607,Branch
26,23,AIAN,50,.6125499999999999,Branch
26,25,Black,-9,.8036057971014492,Calhoun
26,25,Black,50,.77155,Calhoun
26,25,Black,75,.7002,Calhoun
26,25,White,-9,.4886385093167702,Calhoun
26,25,Pooled,50,.5379123244304935,Calhoun
26,25,AIAN,25,.7271,Calhoun
26,25,Pooled,75,.405001877708233,Calhoun
26,25,Hispanic,-9,.6330578947368422,Calhoun
26,25,Black,25,.8429,Calhoun
26,25,Pooled,-9,.5269692027097446,Calhoun
26,25,Asian,25,.3057,Calhoun
26,25,Asian,75,.2455,Calhoun
26,25,Asian,-9,.2739277777777778,Calhoun
26,25,AIAN,75,.5620000000000001,Calhoun
26,25,Hispanic,75,.4871,Calhoun
26,25,Hispanic,25,.7181999999999999,Calhoun
26,25,Hispanic,50,.6026499999999999,Calhoun
26,25,White,75,.3856,Calhoun
26,25,White,25,.6332,Calhoun
26,25,Asian,50,.2756,Calhoun
26,25,AIAN,-9,.6445500000000001,Calhoun
26,25,White,50,.5094,Calhoun
26,25,AIAN,50,.64455,Calhoun
26,25,Pooled,25,.670822771152754,Calhoun
26,27,Pooled,-9,.4778438839848676,Cass
26,27,White,-9,.4562323943661972,Cass
26,27,White,25,.5652,Cass
26,27,Hispanic,75,.4148,Cass
26,27,Black,75,.6932,Cass
26,27,Hispanic,-9,.5423,Cass
26,27,Pooled,50,.4774285656128745,Cass
26,27,Black,25,.7616000000000001,Cass
26,27,Black,-9,.7485021276595746,Cass
26,27,AIAN,50,.66405,Cass
26,27,Asian,25,.4841,Cass
26,27,Asian,75,.4327,Cass
26,27,Asian,-9,.4584,Cass
26,27,Black,50,.7274,Cass
26,27,Hispanic,50,.52105,Cass
26,27,Pooled,25,.5872110552763818,Cass
26,27,White,75,.3561,Cass
26,27,Asian,50,.4584,Cass
26,27,AIAN,75,.5438,Cass
26,27,White,50,.46065,Cass
26,27,AIAN,25,.7843,Cass
26,27,Pooled,75,.3676460759493672,Cass
26,27,AIAN,-9,.6640499999999999,Cass
26,27,Hispanic,25,.6273,Cass
26,29,AIAN,-9,.6805,Charlevoix
26,29,Asian,-9,.43175,Charlevoix
26,29,White,75,.2863,Charlevoix
26,29,White,25,.4876,Charlevoix
26,29,Black,75,.6077,Charlevoix
26,29,White,-9,.3797607142857143,Charlevoix
26,29,AIAN,75,.6632,Charlevoix
26,29,AIAN,25,.6978,Charlevoix
26,29,AIAN,50,.6805,Charlevoix
26,29,Hispanic,75,.2591,Charlevoix
26,29,Pooled,50,.4046263822412939,Charlevoix
26,29,Asian,25,.4845,Charlevoix
26,29,White,50,.38695,Charlevoix
26,29,Pooled,75,.3047048192771084,Charlevoix
26,29,Hispanic,25,.6415,Charlevoix
26,29,Hispanic,-9,.4503,Charlevoix
26,29,Black,25,.7452,Charlevoix
26,29,Black,-9,.67645,Charlevoix
26,29,Black,50,.67645,Charlevoix
26,29,Pooled,25,.5045479452054794,Charlevoix
26,29,Asian,75,.379,Charlevoix
26,29,Hispanic,50,.4503,Charlevoix
26,29,Asian,50,.43175,Charlevoix
26,29,Pooled,-9,.3982211538461538,Charlevoix
26,31,Hispanic,25,.5580000000000001,Cheboygan
26,31,White,75,.312,Cheboygan
26,31,Hispanic,-9,.5328000000000001,Cheboygan
26,31,Pooled,25,.5307551020408163,Cheboygan
26,31,White,50,.4185,Cheboygan
26,31,Asian,50,.37255,Cheboygan
26,31,Pooled,50,.4285113258548452,Cheboygan
26,31,Pooled,75,.3262675496688742,Cheboygan
26,31,Hispanic,75,.5076000000000001,Cheboygan
26,31,White,-9,.4337142857142857,Cheboygan
26,31,Asian,-9,.37255,Cheboygan
26,31,AIAN,75,.3968,Cheboygan
26,31,Pooled,-9,.4417706051873199,Cheboygan
26,31,Asian,25,.4216,Cheboygan
26,31,Hispanic,50,.5328000000000001,Cheboygan
26,31,White,25,.525,Cheboygan
26,31,Black,25,.8361,Cheboygan
26,31,AIAN,-9,.48155,Cheboygan
26,31,Black,50,.6974,Cheboygan
26,31,Black,75,.5587,Cheboygan
26,31,Black,-9,.6973999999999999,Cheboygan
26,31,AIAN,50,.48155,Cheboygan
26,31,AIAN,25,.5663,Cheboygan
26,31,Asian,75,.3235,Cheboygan
26,33,Hispanic,25,.6292,Chippewa
26,33,AIAN,50,.5835,Chippewa
26,33,AIAN,25,.6835,Chippewa
26,33,Black,25,.6387,Chippewa
26,33,White,-9,.4089655172413793,Chippewa
26,33,Black,75,.4794,Chippewa
26,33,White,75,.3044,Chippewa
26,33,AIAN,-9,.6200079365079364,Chippewa
26,33,Asian,-9,.35985,Chippewa
26,33,White,25,.521,Chippewa
26,33,Asian,75,.3244,Chippewa
26,33,Pooled,25,.558888717948718,Chippewa
26,33,White,50,.4127,Chippewa
26,33,Pooled,-9,.4494007957559681,Chippewa
26,33,Hispanic,50,.55155,Chippewa
26,33,Asian,25,.3953,Chippewa
26,33,Hispanic,-9,.55155,Chippewa
26,33,Black,50,.55905,Chippewa
26,33,Pooled,50,.4454905128205128,Chippewa
26,33,Hispanic,75,.4739,Chippewa
26,33,AIAN,75,.4835,Chippewa
26,33,Black,-9,.55905,Chippewa
26,33,Pooled,75,.3320923076923077,Chippewa
26,33,Asian,50,.35985,Chippewa
26,35,Pooled,25,.6088225563909775,Clare
26,35,Hispanic,75,.4301,Clare
26,35,AIAN,-9,.6927,Clare
26,35,Asian,25,.2521,Clare
26,35,White,50,.4862,Clare
26,35,AIAN,25,.7048,Clare
26,35,White,75,.3614,Clare
26,35,Black,50,.5984499999999999,Clare
26,35,Black,-9,.59845,Clare
26,35,Asian,-9,.2465,Clare
26,35,Pooled,75,.3705469613259668,Clare
26,35,Pooled,50,.4896847588584722,Clare
26,35,Asian,75,.2409,Clare
26,35,Pooled,-9,.5123395973154362,Clare
26,35,Black,75,.5079,Clare
26,35,Asian,50,.2465,Clare
26,35,Hispanic,25,.6533,Clare
26,35,White,-9,.5117614457831325,Clare
26,35,Black,25,.6889999999999999,Clare
26,35,Hispanic,50,.5417,Clare
26,35,AIAN,50,.6927,Clare
26,35,AIAN,75,.6806,Clare
26,35,Hispanic,-9,.5417,Clare
26,35,White,25,.611,Clare
26,37,Asian,50,.29845,Clinton
26,37,Hispanic,75,.4147,Clinton
26,37,Pooled,50,.3982949932827128,Clinton
26,37,Pooled,75,.3024171159029649,Clinton
26,37,Black,75,.5419,Clinton
26,37,Hispanic,25,.6358,Clinton
26,37,AIAN,75,.3979,Clinton
26,37,White,25,.4845,Clinton
26,37,Black,25,.6501,Clinton
26,37,AIAN,-9,.52965,Clinton
26,37,Hispanic,50,.52525,Clinton
26,37,Hispanic,-9,.4976125,Clinton
26,37,Asian,-9,.29845,Clinton
26,37,Pooled,-9,.3598170915958451,Clinton
26,37,Black,50,.5960000000000001,Clinton
26,37,Asian,25,.3412,Clinton
26,37,White,75,.2968,Clinton
26,37,AIAN,50,.52965,Clinton
26,37,White,-9,.3515065326633166,Clinton
26,37,Pooled,25,.4941728706624606,Clinton
26,37,White,50,.39065,Clinton
26,37,AIAN,25,.6614,Clinton
26,37,Black,-9,.5960000000000001,Clinton
26,37,Asian,75,.2557,Clinton
26,39,Black,50,.6507000000000001,Crawford
26,39,White,-9,.4887006097560976,Crawford
26,39,Pooled,-9,.4958761111111112,Crawford
26,39,Hispanic,50,.48815,Crawford
26,39,Hispanic,25,.5638,Crawford
26,39,Black,25,.7078,Crawford
26,39,White,75,.3765,Crawford
26,39,White,50,.47135,Crawford
26,39,Hispanic,75,.4125,Crawford
26,39,White,25,.5662,Crawford
26,39,Hispanic,-9,.48815,Crawford
26,39,Pooled,50,.480750761904762,Crawford
26,39,Black,-9,.6506999999999999,Crawford
26,39,Pooled,75,.3899986666666667,Crawford
26,39,Pooled,25,.5715028571428572,Crawford
26,39,Black,75,.5936,Crawford
26,41,Asian,50,.4157,Delta
26,41,White,-9,.3756731182795698,Delta
26,41,Pooled,50,.3955398240257328,Delta
26,41,Pooled,25,.4944395033860045,Delta
26,41,White,75,.289,Delta
26,41,Pooled,75,.2966401446654611,Delta
26,41,Hispanic,75,.4104,Delta
26,41,Asian,75,.3919,Delta
26,41,Asian,25,.4395,Delta
26,41,Hispanic,-9,.50215,Delta
26,41,Hispanic,25,.5939,Delta
26,41,Pooled,-9,.3846171686746988,Delta
26,41,White,50,.3873,Delta
26,41,Hispanic,50,.50215,Delta
26,41,AIAN,50,.54855,Delta
26,41,Black,-9,.57145,Delta
26,41,Asian,-9,.4157,Delta
26,41,Black,50,.57145,Delta
26,41,Black,75,.4513,Delta
26,41,Black,25,.6916,Delta
26,41,White,25,.4856,Delta
26,41,AIAN,25,.6823,Delta
26,41,AIAN,75,.4148,Delta
26,41,AIAN,-9,.54855,Delta
26,43,Asian,50,.23525,Dickinson
26,43,Hispanic,75,.4751,Dickinson
26,43,AIAN,25,.5608,Dickinson
26,43,Hispanic,50,.53835,Dickinson
26,43,Asian,25,.2638,Dickinson
26,43,AIAN,-9,.5445499999999999,Dickinson
26,43,AIAN,50,.54455,Dickinson
26,43,Black,-9,.7352500000000001,Dickinson
26,43,Black,75,.6389,Dickinson
26,43,White,50,.3951,Dickinson
26,43,Asian,-9,.23525,Dickinson
26,43,Pooled,75,.287265625,Dickinson
26,43,Pooled,-9,.3752796116504855,Dickinson
26,43,White,-9,.3636526315789474,Dickinson
26,43,Hispanic,-9,.53835,Dickinson
26,43,Asian,75,.2067,Dickinson
26,43,Pooled,25,.5197128205128205,Dickinson
26,43,White,25,.5145999999999999,Dickinson
26,43,Black,50,.73525,Dickinson
26,43,Hispanic,25,.6016,Dickinson
26,43,AIAN,75,.5283,Dickinson
26,43,Pooled,50,.4034892227564103,Dickinson
26,43,Black,25,.8316,Dickinson
26,43,White,75,.2756,Dickinson
26,45,AIAN,75,.4523,Eaton
26,45,Asian,50,.32715,Eaton
26,45,Hispanic,75,.5306999999999999,Eaton
26,45,White,75,.344,Eaton
26,45,Pooled,-9,.4357509417808218,Eaton
26,45,Asian,75,.3099,Eaton
26,45,Black,-9,.7186611111111111,Eaton
26,45,White,25,.5471,Eaton
26,45,White,50,.44555,Eaton
26,45,Hispanic,25,.6474,Eaton
26,45,Pooled,25,.5754203875315922,Eaton
26,45,Black,50,.7144999999999999,Eaton
26,45,AIAN,50,.6255499999999999,Eaton
26,45,Pooled,50,.469809309001014,Eaton
26,45,Pooled,75,.3641982304704358,Eaton
26,45,Hispanic,50,.58905,Eaton
26,45,Asian,-9,.3251205882352941,Eaton
26,45,White,-9,.4086227272727272,Eaton
26,45,AIAN,-9,.6255499999999999,Eaton
26,45,AIAN,25,.7988,Eaton
26,45,Black,75,.6395999999999999,Eaton
26,45,Hispanic,-9,.5824025316455695,Eaton
26,45,Black,25,.7894,Eaton
26,45,Asian,25,.3444,Eaton
26,47,Asian,25,.1662,Emmet
26,47,Black,-9,.575,Emmet
26,47,Hispanic,75,.3585,Emmet
26,47,Black,75,.5165,Emmet
26,47,AIAN,75,.5193,Emmet
26,47,White,25,.4553,Emmet
26,47,White,50,.3593,Emmet
26,47,AIAN,25,.5308,Emmet
26,47,Hispanic,25,.5315,Emmet
26,47,Pooled,75,.2754947368421052,Emmet
26,47,Black,25,.6335,Emmet
26,47,Pooled,50,.3662330067189249,Emmet
26,47,Asian,75,.226,Emmet
26,47,Asian,50,.1961,Emmet
26,47,White,-9,.3491947368421053,Emmet
26,47,Pooled,25,.4569712765957447,Emmet
26,47,AIAN,50,.52505,Emmet
26,47,AIAN,-9,.52505,Emmet
26,47,Hispanic,50,.445,Emmet
26,47,Hispanic,-9,.445,Emmet
26,47,Black,50,.575,Emmet
26,47,White,75,.2633,Emmet
26,47,Asian,-9,.1961,Emmet
26,47,Pooled,-9,.3575081730769231,Emmet
26,49,Asian,75,.3068,Genesee
26,49,Hispanic,25,.6961000000000001,Genesee
26,49,AIAN,25,.7211,Genesee
26,49,Black,50,.79215,Genesee
26,49,White,25,.5982,Genesee
26,49,Asian,25,.3694,Genesee
26,49,Hispanic,75,.5423,Genesee
26,49,Hispanic,50,.6192,Genesee
26,49,Asian,50,.3381,Genesee
26,49,AIAN,75,.5692,Genesee
26,49,Pooled,-9,.5363254460563615,Genesee
26,49,White,75,.3983,Genesee
26,49,Hispanic,-9,.6123475247524752,Genesee
26,49,Pooled,75,.4437660044767767,Genesee
26,49,White,-9,.4672764835164835,Genesee
26,49,Black,75,.7499,Genesee
26,49,Asian,-9,.3207111111111112,Genesee
26,49,Black,25,.8344,Genesee
26,49,Black,-9,.8034409482758621,Genesee
26,49,AIAN,50,.64515,Genesee
26,49,White,50,.49825,Genesee
26,49,Pooled,50,.5583097459445377,Genesee
26,49,AIAN,-9,.6520545454545454,Genesee
26,49,Pooled,25,.6728534874122988,Genesee
26,51,Pooled,50,.4608137937978252,Gladwin
26,51,Pooled,-9,.4737755043227666,Gladwin
26,51,Hispanic,75,.4429,Gladwin
26,51,Black,75,.5241,Gladwin
26,51,White,25,.5847,Gladwin
26,51,Pooled,75,.3323076923076923,Gladwin
26,51,Black,-9,.6686,Gladwin
26,51,White,75,.3272,Gladwin
26,51,White,-9,.4702555555555556,Gladwin
26,51,Black,25,.8131,Gladwin
26,51,Black,50,.6686000000000001,Gladwin
26,51,Asian,50,.39605,Gladwin
26,51,AIAN,-9,.41535,Gladwin
26,51,White,50,.45595,Gladwin
26,51,AIAN,25,.6306,Gladwin
26,51,Hispanic,-9,.5537,Gladwin
26,51,Asian,25,.4512,Gladwin
26,51,Hispanic,25,.6645,Gladwin
26,51,Hispanic,50,.5537,Gladwin
26,51,AIAN,75,.2001,Gladwin
26,51,Pooled,25,.5893198952879581,Gladwin
26,51,AIAN,50,.41535,Gladwin
26,51,Asian,-9,.39605,Gladwin
26,51,Asian,75,.3409,Gladwin
26,53,Pooled,75,.2759816326530612,Gogebic
26,53,Pooled,-9,.3855398148148148,Gogebic
26,53,Hispanic,50,.51115,Gogebic
26,53,Hispanic,25,.6659,Gogebic
26,53,White,-9,.363585,Gogebic
26,53,AIAN,-9,.8088,Gogebic
26,53,Pooled,50,.3762552231061916,Gogebic
26,53,White,50,.35305,Gogebic
26,53,White,25,.4584,Gogebic
26,53,Pooled,25,.476528813559322,Gogebic
26,53,AIAN,50,.8088,Gogebic
26,53,Hispanic,-9,.51115,Gogebic
26,53,White,75,.2477,Gogebic
26,53,AIAN,25,.7857,Gogebic
26,53,AIAN,75,.8319,Gogebic
26,53,Hispanic,75,.3564,Gogebic
26,55,Asian,50,.3933,Grand Traverse
26,55,White,75,.2567,Grand Traverse
26,55,Hispanic,75,.377,Grand Traverse
26,55,Asian,75,.3401,Grand Traverse
26,55,Asian,25,.4465,Grand Traverse
26,55,AIAN,25,.5810999999999999,Grand Traverse
26,55,AIAN,50,.4468,Grand Traverse
26,55,AIAN,-9,.4468,Grand Traverse
26,55,White,-9,.3303350230414747,Grand Traverse
26,55,AIAN,75,.3125,Grand Traverse
26,55,Hispanic,-9,.4959125,Grand Traverse
26,55,White,25,.4425,Grand Traverse
26,55,Black,75,.5124,Grand Traverse
26,55,Black,-9,.6349499999999999,Grand Traverse
26,55,Black,50,.6349499999999999,Grand Traverse
26,55,Hispanic,25,.5884,Grand Traverse
26,55,Asian,-9,.3933,Grand Traverse
26,55,Hispanic,50,.4827,Grand Traverse
26,55,Pooled,25,.449470066518847,Grand Traverse
26,55,Pooled,-9,.336132,Grand Traverse
26,55,White,50,.3496,Grand Traverse
26,55,Pooled,75,.2602930267062314,Grand Traverse
26,55,Pooled,50,.3548815466125392,Grand Traverse
26,55,Black,25,.7575,Grand Traverse
26,57,Pooled,75,.3433910179640718,Gratiot
26,57,Black,-9,.67055,Gratiot
26,57,Hispanic,75,.5282,Gratiot
26,57,Asian,50,.6127,Gratiot
26,57,AIAN,50,.66665,Gratiot
26,57,Hispanic,50,.61595,Gratiot
26,57,White,-9,.4304473684210527,Gratiot
26,57,AIAN,25,.6262,Gratiot
26,57,Hispanic,25,.7037,Gratiot
26,57,White,25,.5582,Gratiot
26,57,Hispanic,-9,.6357645161290322,Gratiot
26,57,AIAN,-9,.66665,Gratiot
26,57,AIAN,75,.7071,Gratiot
26,57,Black,75,.5829,Gratiot
26,57,Asian,25,.4826,Gratiot
26,57,Black,25,.7582,Gratiot
26,57,White,50,.44075,Gratiot
26,57,Black,50,.67055,Gratiot
26,57,Pooled,-9,.4490606400000001,Gratiot
26,57,White,75,.3233,Gratiot
26,57,Pooled,50,.4568678457517954,Gratiot
26,57,Asian,-9,.6127,Gratiot
26,57,Asian,75,.7428,Gratiot
26,57,Pooled,25,.570344673539519,Gratiot
26,59,White,-9,.4762653543307087,Hillsdale
26,59,Hispanic,75,.3747,Hillsdale
26,59,Pooled,-9,.4786038116591928,Hillsdale
26,59,Hispanic,25,.6462,Hillsdale
26,59,Pooled,25,.5920259541984733,Hillsdale
26,59,White,75,.3653,Hillsdale
26,59,White,25,.5926,Hillsdale
26,59,AIAN,-9,.502,Hillsdale
26,59,Hispanic,-9,.524025,Hillsdale
26,59,White,50,.47895,Hillsdale
26,59,Asian,-9,.4136,Hillsdale
26,59,Asian,75,.4558,Hillsdale
26,59,AIAN,75,.3268,Hillsdale
26,59,Black,75,.6896,Hillsdale
26,59,Pooled,75,.3698314787701318,Hillsdale
26,59,AIAN,25,.6772,Hillsdale
26,59,Black,25,.6085,Hillsdale
26,59,Black,50,.64905,Hillsdale
26,59,Hispanic,50,.51045,Hillsdale
26,59,Pooled,50,.4809287164843025,Hillsdale
26,59,Asian,50,.4136,Hillsdale
26,59,AIAN,50,.502,Hillsdale
26,59,Asian,25,.3714,Hillsdale
26,59,Black,-9,.6490500000000001,Hillsdale
26,61,Black,50,.6325499999999999,Houghton
26,61,Asian,-9,.2226,Houghton
26,61,White,50,.3126,Houghton
26,61,Pooled,50,.3207571448637513,Houghton
26,61,Asian,25,.2726,Houghton
26,61,Hispanic,75,.2637,Houghton
26,61,Hispanic,25,.499,Houghton
26,61,Pooled,75,.2067966101694915,Houghton
26,61,Pooled,-9,.3057263788968825,Houghton
26,61,White,-9,.2964714285714286,Houghton
26,61,Asian,50,.2226,Houghton
26,61,Asian,75,.1726,Houghton
26,61,Black,-9,.6325499999999999,Houghton
26,61,Hispanic,50,.38135,Houghton
26,61,Black,75,.5437,Houghton
26,61,AIAN,75,.2375,Houghton
26,61,Hispanic,-9,.38135,Houghton
26,61,Pooled,25,.434717679558011,Houghton
26,61,Black,25,.7214,Houghton
26,61,White,75,.1997,Houghton
26,61,AIAN,-9,.4318,Houghton
26,61,AIAN,25,.6261,Houghton
26,61,White,25,.4255,Houghton
26,61,AIAN,50,.4318,Houghton
26,63,Black,25,.6636,Huron
26,63,Black,50,.47725,Huron
26,63,White,75,.2265,Huron
26,63,Hispanic,25,.5512,Huron
26,63,Hispanic,-9,.4743,Huron
26,63,Asian,75,.2871,Huron
26,63,Pooled,25,.4387432098765432,Huron
26,63,Pooled,50,.3350147144789076,Huron
26,63,Asian,50,.31945,Huron
26,63,White,50,.3302,Huron
26,63,White,25,.4339,Huron
26,63,Hispanic,50,.4743,Huron
26,63,Black,75,.2909,Huron
26,63,Pooled,-9,.3271266159695818,Huron
26,63,Asian,-9,.31945,Huron
26,63,Hispanic,75,.3974,Huron
26,63,Pooled,75,.2312862190812721,Huron
26,63,Asian,25,.3518,Huron
26,63,White,-9,.321904,Huron
26,63,Black,-9,.4772499999999999,Huron
26,65,Black,75,.6794,Ingham
26,65,Asian,75,.2189,Ingham
26,65,AIAN,75,.5142,Ingham
26,65,Asian,50,.2463,Ingham
26,65,AIAN,50,.5780000000000001,Ingham
26,65,Hispanic,-9,.6167181818181818,Ingham
26,65,Pooled,25,.610175340599455,Ingham
26,65,Pooled,-9,.4490293834052271,Ingham
26,65,Pooled,75,.3533713708046907,Ingham
26,65,Hispanic,25,.6959,Ingham
26,65,AIAN,25,.6418,Ingham
26,65,White,50,.4429,Ingham
26,65,White,25,.5639,Ingham
26,65,Black,25,.7947,Ingham
26,65,Asian,25,.2737,Ingham
26,65,Asian,-9,.2453385964912281,Ingham
26,65,Hispanic,50,.6088,Ingham
26,65,Black,-9,.752290804597701,Ingham
26,65,White,-9,.3984032258064516,Ingham
26,65,Pooled,50,.4817733557020728,Ingham
26,65,AIAN,-9,.5742470588235294,Ingham
26,65,Hispanic,75,.5217000000000001,Ingham
26,65,White,75,.3219,Ingham
26,65,Black,50,.73705,Ingham
26,67,Asian,50,.35685,Ionia
26,67,Pooled,75,.3486688405797102,Ionia
26,67,Pooled,50,.4683717989306319,Ionia
26,67,White,50,.46145,Ionia
26,67,AIAN,75,.4208,Ionia
26,67,White,75,.3435,Ionia
26,67,Black,25,.8227,Ionia
26,67,AIAN,25,.8731,Ionia
26,67,Black,-9,.7002,Ionia
26,67,Pooled,25,.5880747572815535,Ionia
26,67,AIAN,-9,.64695,Ionia
26,67,Hispanic,25,.6909999999999999,Ionia
26,67,Black,75,.5777,Ionia
26,67,Hispanic,75,.5073,Ionia
26,67,Pooled,-9,.4509875518672199,Ionia
26,67,White,-9,.4420076923076924,Ionia
26,67,Asian,25,.3779,Ionia
26,67,Hispanic,-9,.6297666666666666,Ionia
26,67,Asian,-9,.35685,Ionia
26,67,White,25,.5794,Ionia
26,67,Asian,75,.3358,Ionia
26,67,AIAN,50,.64695,Ionia
26,67,Black,50,.7001999999999999,Ionia
26,67,Hispanic,50,.59915,Ionia
26,69,White,75,.3439,Iosco
26,69,Asian,50,.5641,Iosco
26,69,Asian,25,.5871,Iosco
26,69,Pooled,50,.4558624870287097,Iosco
26,69,AIAN,-9,.6232,Iosco
26,69,AIAN,50,.6232,Iosco
26,69,Asian,75,.5411,Iosco
26,69,Hispanic,-9,.5547000000000001,Iosco
26,69,Asian,-9,.5641,Iosco
26,69,AIAN,75,.4967,Iosco
26,69,Black,25,.6637999999999999,Iosco
26,69,Hispanic,25,.6679,Iosco
26,69,Black,75,.5268,Iosco
